system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A5B2C,4,697,35960,1.3291033538989725,0.1555863377689384,16384,9.496236436092432e-6,105304.87596110086
A5B2C,5,3060,237336,3.3241389030590653,0.0003206082459073,1,0.0003206082459073,3119.071367518656
A5B2C,5,3060,237336,2.817193870898336,0.0012101513668894,2,0.0006050756834447,1652.6858166021973
A5B2C,5,3060,237336,2.84719956596382,0.0012989374608732,4,0.0003247343652183,3079.440019622499
A5B2C,5,3060,237336,2.8250320919323717,0.0016194101700093,8,0.0002024262712511,4940.070247893876
A5B2C,5,3060,237336,2.823595194844529,0.0021831414189655,16,0.0001364463386853,7328.888481984594
A5B2C,5,3060,237336,2.8472713860683143,0.0034083743528462,32,0.0001065116985264,9388.640063341974
A5B2C,5,3060,237336,2.8600048169028014,0.0048432800031732,64,0.0000756762500495,13214.185419399197
A5B2C,5,3060,237336,2.84085413813591,0.0080225580870173,128,0.0000626762350548,15955.010685075342
A5B2C,5,3060,237336,2.88100375700742,0.0156825682669878,256,0.0000612600322929,16323.85688630391
A5B2C,5,3060,237336,2.887695560930297,0.0316257894439622,512,0.0000617691200077,16189.319191769508
A5B2C,5,3060,237336,2.977887136861682,0.0631982729751616,1024,0.0000617170634523,16202.974413595995
A5B2C,5,3060,237336,3.039657210931182,0.128005246939836,2048,0.0000625025619823,15999.344159404523
A5B2C,5,3060,237336,3.120354468934238,0.4122479401819873,4096,0.0001006464697709,9935.76826167237
A5B2C,6,12925,1344904,13.404707106994463,0.0015018326258286,1,0.0015018326258286,665.8531602003376
A5B2C,6,12925,1344904,12.196185930864884,0.0060524613768793,2,0.0030262306884396,330.44407480898224
A5B2C,6,12925,1344904,12.203822918003423,0.0065196677658241,4,0.001629916941456,613.5281955574276
A5B2C,6,12925,1344904,12.231911746086553,0.006872729249997,8,0.0008590911562496,1164.0208291347162
A5B2C,6,12925,1344904,12.234972436912358,0.0085262360740453,16,0.0005328897546278,1876.5607544817544
A5B2C,6,12925,1344904,12.268842773977669,0.0113644633849617,32,0.00035513948078,2815.795072413603
A5B2C,6,12925,1344904,12.340613768901676,0.0223777978850994,64,0.0003496530919546,2859.977569223436
A5B2C,6,12925,1344904,12.256907603004947,0.0447776108910329,128,0.0003498250850861,2858.571447938347
A5B2C,6,12925,1344904,12.573639607988298,0.0897849433277733,256,0.0003507224348741,2851.2575774028583
